7310,오뚜기,-418,-232651000 
23000,삼원강재,-66634,-247758620 
2780,진흥기업,-56867,-259093995 
105840,우진,-56580,-270456290 
20760,일진디스플,-62240,-270647615 
44380,주연테크,-246760,-276106740 
84690,대상홀딩스,-25223,-277511550 
24070,WISCOM,-70963,-279304285 
9180,한솔로지스틱스,-87287,-291728040 
34300,신세계건설,-4181,-296326250 
225,유유제약1우,-30151,-297883400 
4545,깨끗한나라우,-6343,-298865500 
5090,SGC에너지,-7549,-301619350 
55490,테이팩스,-5182,-301950700 
2900,동양물산,-176482,-309922200 
8260,NI스틸,-84265,-322735995 
00088K,한화3우B,-22477,-324482300 
49800,우진플라임,-37232,-326980660 
145990,삼양사,-5752,-327434000 
5250,녹십자홀딩스,1792,-334313000 
13360,일성건설,-130072,-334332365 
5180,빙그레,-5879,-334379300 
34830,한국토지신탁,-126633,-338951745 
200880,서연이화,-30824,-339463650 
175330,JB금융지주,-55751,-347653370 
11390,부산산업,-2669,-349442000 
6805,미래에셋증권우,-58349,-355277250 
70,삼양홀딩스,-3911,-358689700 
284740,쿠쿠홈시스,-8607,-363630450 
96760,JW홀딩스,-78416,-364724505 
33660,우리금융캐피탈,-33655,-369841100 
5420,코스모화학,-34316,-373639600 
120115,코오롱인더우,-12312,-388180950 
107590,미원홀딩스,-3218,-401861500 
52690,한전기술,-12797,-413759900 
1500,현대차증권,-33189,-420160500 
14830,유니드,-6298,-425578000 
3535,한화투자증권우,-42996,-427589420 
1630,종근당홀딩스,-4263,-433037500 
16740,두올,-74396,-440367690 
8110,대동전자,-67113,-447335790 
1770,신화실업,-13128,-461464650 
3460,유화증권,-148965,-474608165 
170900,동아에스티,-5925,-487920600 
4360,세방,-37653,-490736100 
2350,넥센타이어,-66489,-503887730 
15020,이스타코,-207399,-504210600 
3010,혜인,-63604,-510234760 
3850,보령제약,-23378,-510310550 
5740,크라운해태홀딩스,-39888,-514180250 
4540,깨끗한나라,-56128,-518370060 
138930,BNK금융지주,-73656,-523247230 
16590,신대양제지,-6445,-528691900 
123890,한국자산신탁,-113121,-540436290 
8420,문배철강,-114711,-549691795 
5500,삼진제약,-21969,-556322550 
32350,롯데관광개발,-27561,-562650800 
11700,한신기계,-212516,-562796935 
34020,두산중공업,-44184,-566871700 
251270,넷마블,-6172,-572179500 
7860,서연,-18700,-578133400 
5010,휴스틸,-44496,-581061850 
7160,사조산업,-11782,-589966700 
2700,신일전자,-279302,-610194495 
161890,한국콜마,-10640,-615598400 
24900,덕양산업,-198486,-621212590 
2690,동일제강,-171718,-626921955 
81000,일진다이아,-10628,-649956550 
16360,삼성증권,-18163,-650216600 
85620,미래에셋생명,-165917,-675844495 
16450,한세예스24홀딩스,-64370,-679043220 
1510,SK증권,-603134,-690285806 
214320,이노션,-11449,-695662800 
25540,한국단자,-8388,-698231400 
264900,크라운제과,-41091,-702401900 
26940,부국철강,-138209,-716282910 
138250,엔에스쇼핑,-55230,-724166300 
4770,써니전자,-158460,-728142475 
2270,롯데푸드,-2006,-747372000 
500,가온전선,-26666,-762030900 
2790,아모레G,-11489,-767049500 
84010,대한제강,-46442,-768455900 
1390,KG케미칼,-28230,-780793400 
20560,아시아나항공,-52664,-785365050 
3240,태광산업,-838,-813718000 
2030,아세아,-7503,-861568500 
7210,벽산,-249882,-865479510 
272450,진에어,-44561,-871471050 
4800,효성,-10551,-898854300 
93230,이아이디,-2476203,-900995406 
73240,금호타이어,-240091,-909686395 
860,강남제비스코,-31537,-944010500 
5870,휴니드,-99441,-954956120 
2240,고려제강,-37700,-957192000 
330590,롯데리츠,-190564,-998073850 
4410,서울식품,-2157936,-1014851466 
6490,인스코비,-334033,-1041689730 
1740,SK네트웍스,-194763,-1089420700 
93240,형지엘리트,-214161,-1132920535 
23530,롯데쇼핑,-9178,-1133725000 
139130,DGB금융지주,-139359,-1147647800 
6390,한일현대시멘트,-26222,-1149444550 
58430,포스코강판,-32594,-1149596200 
92220,KEC,-495873,-1156112385 
126560,현대퓨처넷,-227269,-1163739305 
336370,솔루스첨단소재,-25323,-1206504450 
4710,한솔테크닉스,-114925,-1210143200 
64960,SNT모티브,-18897,-1214998500 
18670,SK가스,-11764,-1222564500 
10060,OCI,-10998,-1230678000 
14160,대영포장,-374166,-1241997160 
4430,송원산업,-63975,-1255576600 
